5th HEFT qoe,time_elapsed,0th HEFT qoe,3th HEFT energy cost,3th greedy qoe,6th greedy run time cost,1th HEFT run time cost,5th qoe ,5th energy cost ,4th greedy energy cost,4th run time cost ,6th energy cost ,2th greedy run time cost,8th HEFT energy cost,5th HEFT run time cost,4th greedy run time cost,5th run time cost ,7th greedy energy cost,8th run time cost ,2th run time cost ,5th greedy energy cost,6th HEFT energy cost,2th HEFT run time cost,time_step,1th HEFT energy cost,1th greedy run time cost,7th HEFT energy cost,5th HEFT energy cost,8th HEFT run time cost,7th greedy run time cost,2th HEFT energy cost,0th HEFT energy cost,8th energy cost ,clipfrac,2th energy cost ,2th greedy energy cost,1th HEFT qoe,0th greedy qoe,6th HEFT qoe,0th HEFT run time cost,value_loss,4th HEFT energy cost,3th HEFT run time cost,6th greedy qoe,0th greedy run time cost,5th greedy qoe,8th qoe ,3th greedy run time cost,1th run time cost ,0th energy cost ,6th greedy energy cost,8th greedy qoe,mean reward,7th run time cost ,7th HEFT qoe,1th greedy qoe,4th qoe ,6th HEFT run time cost,approxkl,4th HEFT qoe,0th qoe ,policy_entropy,3th HEFT qoe,4th energy cost ,8th greedy run time cost,1th energy cost ,7th HEFT run time cost,3th qoe ,4th greedy qoe,6th run time cost ,3th greedy energy cost,3th energy cost ,2th qoe ,6th qoe ,8th HEFT qoe,5th greedy run time cost,3th run time cost ,1th qoe ,1th greedy energy cost,8th greedy energy cost,2th HEFT qoe,4th HEFT run time cost,policy_loss,0th greedy energy cost,7th qoe ,0th run time cost ,7th energy cost ,2th greedy qoe,7th greedy qoe,time_one_episode
0.3055328818535561,1680.6787540912628,0.2551213015943521,8730.991672518092,0.1662176531916029,2610.9127116482596,743.2030268492017,0.18849995034329978,9532.613876175079,6399.551424902606,1704.877144473757,10973.003766707612,1155.7339847985677,17620.752165519214,1719.989443877084,1845.0778547424584,2007.0553267320906,8121.35721113691,2953.3182894325246,1158.0675277716773,6938.1168691134635,14216.577140344192,958.8250568994794,1,5299.6566014007785,901.2353003064563,15223.331276192237,12393.27512173401,2391.006298803329,2704.1571265453613,6933.037904044321,3743.1159115890277,13546.549015769242,0.15668973326683044,5666.152665442985,5128.157456746564,0.2855861032396183,0.05312920534490589,0.33782091345416704,533.2563111006873,0.02098769135773182,10589.116226925376,1194.9526574055808,0.1049229004394412,678.8938478426251,0.11992658892952777,0.19359374416321226,1487.7195302313398,900.2502729624338,3052.279786731894,7819.661460516094,0.07376862237021597,0.005441418534637503,2392.556103753635,0.3550728848706165,0.12528917780389337,0.206572745382558,1939.05790612466,0.01592114567756653,0.3233191913893718,0.09023356122603012,0.6596173644065857,0.3343725078063076,8387.792618567373,3399.1507621459955,4323.241847529341,2043.4063558368682,0.2091744747915528,0.1435176977347661,2351.37791951561,5775.314734742169,7132.570988207831,0.1677027152032483,0.19346473256475147,0.34613088238571016,2182.784684588569,1415.3609851826259,0.12965809409357182,3848.3154024632704,9237.461207194672,0.30983934938126306,1454.5292137459346,0.0023569369222968817,2670.4332895510865,0.2425820143130662,647.6551859719414,11962.721458319049,0.16775951670120526,0.14435107061842856,1680.678742647171
0.3055328818535561,3306.5736927986145,0.2551213015943521,8730.991672518092,0.23571426155591493,2273.016839629446,743.2030268492017,0.21989738266438227,10040.688935610788,8759.61964443161,1667.484728097507,11651.487877883475,1102.1415580463408,17620.752165519214,1719.989443877084,1625.6127858969821,1931.9406476400918,11795.289858182437,2825.3072325493954,1142.161720667294,9706.790837385775,14216.577140344192,958.8250568994794,2,5299.6566014007785,853.0757535499844,15223.331276192237,12393.27512173401,2391.006298803329,2347.757385258402,6933.037904044321,3743.1159115890277,14849.03236217281,0.17097727954387665,5793.579478041643,6106.332664720656,0.2855861032396183,0.10785885595143548,0.33782091345416704,533.2563111006873,0.004894875455647707,10589.116226925376,1194.9526574055808,0.21898063190768027,639.6100982661928,0.20724439203148612,0.2284980803297243,1367.0029340498786,887.6353727726256,3073.5682423586823,11624.425553766523,0.18771479038637295,0.00580408458695175,2307.3634723599303,0.3550728848706165,0.17255950852370794,0.22148822127502096,1939.05790612466,0.01146214921027422,0.3233191913893718,0.09338864137007405,0.6633020043373108,0.3343725078063076,8819.601966573617,2966.4391646547315,4473.854842502551,2043.4063558368682,0.21485496206855095,0.24394638871726626,2262.0062500521794,7329.721710486844,7506.779354541736,0.18081774699345346,0.22635397544225216,0.34613088238571016,1967.3110099503651,1405.5730805741719,0.14293643826804406,4471.165944247196,14119.819902146432,0.30983934938126306,1454.5292137459346,-0.008920912630856037,3038.768692193952,0.26995598554298894,645.674146497999,12298.558686065937,0.21003171645141236,0.25330906234738576,1625.3525133132935
0.3055328818535561,4844.170900583267,0.2551213015943521,8730.991672518092,0.2622723178556505,2132.973863442557,743.2030268492017,0.24131087248000482,10095.887823033554,10133.902901963325,1617.6358281579696,12221.26834707051,1055.8486159759248,17620.752165519214,1719.989443877084,1558.366586644718,1888.1068074891227,13323.451424893125,2732.481078472683,1132.597078411647,11403.706616123287,14216.577140344192,958.8250568994794,3,5299.6566014007785,825.216197164263,15223.331276192237,12393.27512173401,2391.006298803329,2206.586783852986,6933.037904044321,3743.1159115890277,15287.279521160734,0.15250252187252045,6120.33971899789,7007.011896789856,0.2855861032396183,0.18652914361070466,0.33782091345416704,533.2563111006873,0.004293318837881088,10589.116226925376,1194.9526574055808,0.27087228708441735,584.3135564730509,0.2581940824442842,0.2573114052572809,1323.6626281347274,873.8656606435776,3233.9546823774285,13133.042051737497,0.2513300344967771,0.0064807660464378915,2210.9562658002037,0.3550728848706165,0.2076402863081681,0.2491038954197128,1939.05790612466,0.013406750746071339,0.3233191913893718,0.09594338158548166,0.6421951651573181,0.3343725078063076,9068.696047722713,2753.680811437606,4495.2054431079105,2043.4063558368682,0.24400641327787131,0.2769924191703834,2165.512798224722,8492.59246416541,7638.273563148457,0.18670464929126473,0.25876778358105407,0.34613088238571016,1839.6618858088082,1358.6461887751989,0.15665530539030084,5292.304317794079,16418.329100492007,0.30983934938126306,1454.5292137459346,-0.012083075009286404,3626.8201566823473,0.30014019721425994,648.6926357976369,12964.801575902515,0.24529576472131331,0.3008842667114778,1537.53772854805
0.3055328818535561,6416.195275068283,0.2551213015943521,8730.991672518092,0.2865092863120373,2037.0044466599054,743.2030268492017,0.2576189201230283,10378.53532884783,10077.539854281638,1591.8594550537382,12329.32146246205,1024.6207053194046,17620.752165519214,1719.989443877084,1536.9653156478062,1843.5156227220807,13473.052992221268,2638.5224875591825,1108.33412521989,11618.490041580875,14216.577140344192,958.8250568994794,4,5299.6566014007785,812.1936527013779,15223.331276192237,12393.27512173401,2391.006298803329,2090.3719823544366,6933.037904044321,3743.1159115890277,15743.695961215211,0.152230903506279,6204.297219670214,6821.316005359932,0.2855861032396183,0.1946131463527979,0.33782091345416704,533.2563111006873,0.004445467609912157,10589.116226925376,1194.9526574055808,0.3009471956776283,578.8527652263641,0.29077963210056057,0.28215201369941983,1279.9276516579218,862.8899304317747,3190.065215082332,13137.090010135282,0.30635166978647543,0.007160472020390992,2134.6195358621057,0.3550728848706165,0.21999798068872228,0.2608027195505948,1939.05790612466,0.015025220811367035,0.3233191913893718,0.11276972359807245,0.6055317521095276,0.3343725078063076,9049.101896996373,2541.8696456763405,4697.521686176213,2043.4063558368682,0.2526675839117319,0.2867599155229126,2111.0113985294615,8434.776868909606,7536.018952814963,0.20231853614119394,0.2779125168167122,0.34613088238571016,1762.1859747066496,1338.12501656941,0.16542264863009934,5282.189631634259,16428.2107476326,0.30983934938126306,1454.5292137459346,-0.01057825330644846,3642.391505259574,0.3247458279286682,634.7231293965749,12987.682858000731,0.2653128585107515,0.33761091936135834,1571.9520270824432
0.3055328818535561,8009.400082826614,0.2551213015943521,8730.991672518092,0.2838680367211917,1971.789204220363,743.2030268492017,0.26787498929081643,10469.316000869707,10113.120490595464,1567.15977668299,12656.634595759822,1017.235683204242,17620.752165519214,1719.989443877084,1498.8389329107827,1819.6535943422318,13860.122671706979,2595.7503630365645,1095.1473871818268,11704.942672951398,14216.577140344192,958.8250568994794,5,5299.6566014007785,815.5024839616505,15223.331276192237,12393.27512173401,2391.006298803329,2029.8090598175868,6933.037904044321,3743.1159115890277,16210.099129728133,0.14040736854076385,6176.2921495648625,6778.29516345993,0.2855861032396183,0.19535773753216187,0.33782091345416704,533.2563111006873,0.0045477948151528835,10589.116226925376,1194.9526574055808,0.3250779220288335,577.5615082642693,0.3005520365001705,0.29244413102855576,1284.2485934317453,862.5615502692632,3331.046314995728,13489.00704054062,0.3266255266795611,0.007821272479098177,2089.409284285954,0.3550728848706165,0.21590946893775562,0.27210927915710814,1939.05790612466,0.012596461921930313,0.3233191913893718,0.11850527508267211,0.5738525390625,0.3343725078063076,9209.596015454385,2480.9104992817465,4614.811946084682,2043.4063558368682,0.2708950803851439,0.3031101253743778,2094.4754359466006,8435.921704227012,7648.284998477914,0.21341143059158554,0.28479042335419374,0.34613088238571016,1734.0583478941235,1304.2286095613752,0.16719928485824695,5232.763799736481,17051.938289736176,0.30983934938126306,1454.5292137459346,-0.007369520142674446,3635.736446962694,0.33694195177074227,631.0269482942308,13278.28142209357,0.2696817659561893,0.35815609150842936,1593.1056334972382
0.3055328818535561,9633.67046046257,0.2551213015943521,8730.991672518092,0.29904483635371315,1948.3518836808885,743.2030268492017,0.27706806636821313,10617.905510908095,9913.207920622712,1555.9634221636907,12676.424176087494,1006.2982121607915,17620.752165519214,1719.989443877084,1475.1314872609548,1792.4952380920136,13795.445259776157,2566.3037924733844,1078.2197490700312,11554.131471497387,14216.577140344192,958.8250568994794,6,5299.6566014007785,804.6178063314984,15223.331276192237,12393.27512173401,2391.006298803329,1975.4424829266413,6933.037904044321,3743.1159115890277,16097.343221172814,0.13123169541358948,6162.771730895669,6603.931862209058,0.2855861032396183,0.19483751828943013,0.33782091345416704,533.2563111006873,0.004587499424815178,10589.116226925376,1194.9526574055808,0.334489952671828,577.7101083165577,0.3120139749865308,0.3022067025123542,1257.4701422177725,834.4729792390551,3184.322942750637,13342.082031525444,0.33961535737265747,0.00818554824040145,2079.547565537317,0.3550728848706165,0.22441078621517918,0.27613976241554644,1939.05790612466,0.012545795179903507,0.3233191913893718,0.14611212337357296,0.5464265942573547,0.3343725078063076,9165.120885679387,2431.107075799533,4581.921973402993,2043.4063558368682,0.27446955253699695,0.31530198501269385,2051.35550030068,8255.626358780584,7638.877082759158,0.2264082350094413,0.29778341633026256,0.34613088238571016,1706.110603064946,1302.3764875244412,0.1908397431213831,4998.450235898088,16913.866368675473,0.30983934938126306,1454.5292137459346,-0.006768309976905584,3288.022175589927,0.3413881719345373,613.5634774171284,13479.927362841385,0.276910138660978,0.37549225605758674,1624.205261707306
0.3055328818535561,11213.066532611847,0.2551213015943521,8730.991672518092,0.29652540535249367,1928.334618976457,743.2030268492017,0.28386622441140597,10456.057574339773,9764.55979999771,1538.7699319523404,12661.5380503183,1003.3808024865559,17620.752165519214,1719.989443877084,1472.9859229455676,1777.4442637420382,13550.586242166357,2509.6240703503745,1053.6279315923964,11409.032269458992,14216.577140344192,958.8250568994794,7,5299.6566014007785,802.7233403391157,15223.331276192237,12393.27512173401,2391.006298803329,1963.6705570971626,6933.037904044321,3743.1159115890277,16254.973193454482,0.14579765498638153,6102.968930686732,6465.118017052351,0.2855861032396183,0.20957187538444555,0.33782091345416704,533.2563111006873,0.005091912113130093,10589.116226925376,1194.9526574055808,0.3415419549595677,565.8920821516855,0.3137216220421085,0.3172417369005075,1263.8070373637338,842.4434483175278,3144.3309009439527,13118.938599032574,0.34068483477395206,0.008545472089610363,2036.8347746407642,0.3550728848706165,0.22597401058615255,0.2852691018725023,1939.05790612466,0.016476592049002647,0.3233191913893718,0.1496239565803228,0.5102975368499756,0.3343725078063076,9082.225183599941,2422.8123034182954,4506.888367265952,2043.4063558368682,0.27464801171037445,0.3162903555121525,2047.7233331673488,8114.3659300189875,7539.554075729676,0.24063259762785105,0.3002687146732069,0.34613088238571016,1701.3015369826726,1298.2723767345972,0.18263221791650275,4970.46220183827,16697.56619110624,0.30983934938126306,1454.5292137459346,-0.007817640900611877,3376.8176423475206,0.3550504101952345,607.3936245817457,13429.98563669137,0.27987868855838205,0.37881455453899404,1579.3273332118988
0.3055328818535561,12876.122619628906,0.2551213015943521,8730.991672518092,0.3010445380276518,1923.90044293499,743.2030268492017,0.2834809824950254,10566.775226765703,9555.454811208867,1529.3016712220058,12783.972966154024,998.0709070568086,17620.752165519214,1719.989443877084,1465.614363925253,1776.9993446181159,13418.180455027532,2515.2953254059375,1062.966838862283,11137.736949061675,14216.577140344192,958.8250568994794,8,5299.6566014007785,810.2125128529412,15223.331276192237,12393.27512173401,2391.006298803329,1959.6441436335697,6933.037904044321,3743.1159115890277,16267.4426428942,0.11580570042133331,6114.5401929103955,6396.1492813755585,0.2855861032396183,0.20096338795656557,0.33782091345416704,533.2563111006873,0.004878428764641285,10589.116226925376,1194.9526574055808,0.34256574065541534,574.3743937112263,0.3177032137489457,0.316330098520624,1255.0514756537848,837.3778937371119,3053.422596594391,12918.95173380624,0.3459055858928408,0.008806485555465827,2013.934520999091,0.3550728848706165,0.2188539355645732,0.28902946350815506,1939.05790612466,0.015881408005952835,0.3233191913893718,0.15313732287952073,0.4798872172832489,0.3343725078063076,8986.148518102178,2407.4356661787033,4530.059054893624,2043.4063558368682,0.27900990295566686,0.31908011446661644,1998.9689270911895,7971.536739087744,7467.393789643097,0.23579440025335097,0.31721053903289137,0.34613088238571016,1692.05737246527,1291.323695249285,0.1887404556367044,4826.618931419067,16542.090973679024,0.30983934938126306,1454.5292137459346,-0.005290281027555466,3248.503301220725,0.3634381884454016,603.5295203966413,13341.582428822176,0.2836612097191602,0.38037802597599646,1662.980806350708
0.3055328818535561,14456.9599609375,0.2551213015943521,8730.991672518092,0.29823793078072147,1930.1641770125798,743.2030268492017,0.29970415797164995,10741.295432967461,9456.331022399947,1494.9087550354004,12831.448505250895,1006.4435036555698,17620.752165519214,1719.989443877084,1470.6737288669858,1735.2445095154899,13186.119089613236,2477.998302548409,1042.046143532617,11085.168436236225,14216.577140344192,958.8250568994794,9,5299.6566014007785,817.7809486658915,15223.331276192237,12393.27512173401,2391.006298803329,1956.29854847186,6933.037904044321,3743.1159115890277,16165.698719554051,0.12488189339637756,6187.613347653677,6398.738596265303,0.2855861032396183,0.19019431394599884,0.33782091345416704,533.2563111006873,0.004497474525123835,10589.116226925376,1194.9526574055808,0.3400106019178405,581.9003858502252,0.3199079851752552,0.32551303253393854,1259.502723867008,818.3701281582967,3165.646260735016,12794.013530837947,0.35035780165427505,0.008972330980476657,1985.6226397544315,0.3550728848706165,0.2111043728276644,0.30469464374962646,1939.05790612466,0.02799580618739128,0.3233191913893718,0.1625535104302827,0.437449187040329,0.3343725078063076,9233.130611232518,2389.251427813257,4750.4619871592495,2043.4063558368682,0.29112932700697786,0.3169249201101654,2003.103932965415,7941.382134152027,7685.055863718086,0.25067166222053244,0.31521559475110184,0.34613088238571016,1686.9129685346059,1269.3192119652883,0.20882927200537743,4844.178009207459,16397.550599153554,0.30983934938126306,1454.5292137459346,-0.007173742633312941,3235.0856117961775,0.3689850393953184,600.1809633774078,13417.785194074384,0.2775492230101293,0.3809483604429981,1580.7422585487366
0.3055328818535561,16124.482355833054,0.2551213015943521,8730.991672518092,0.2977075245861896,1918.2170973547532,743.2030268492017,0.30923606293132283,10875.341674004516,9378.30585234726,1497.6621107298984,12820.682087841511,1018.1036025547298,17620.752165519214,1719.989443877084,1466.4925364084247,1715.808069912229,13297.682170226635,2443.796199477877,1030.129158286095,10985.015456500067,14216.577140344192,958.8250568994794,10,5299.6566014007785,824.0222983984266,15223.331276192237,12393.27512173401,2391.006298803329,1944.9840572338105,6933.037904044321,3743.1159115890277,16396.60155310314,0.11074943840503693,6301.626507439401,6321.057128464398,0.2855861032396183,0.18064472367024542,0.33782091345416704,533.2563111006873,0.004256312735378742,10589.116226925376,1194.9526574055808,0.34472796482036927,588.639076290948,0.3170823129177058,0.3362901064295912,1259.035460363252,810.1229488555365,3270.8072429930553,12793.312844485712,0.35219492870550445,0.009391050340806279,1996.6122236547471,0.3550728848706165,0.2046348175761658,0.3031718978010648,1939.05790612466,0.02782183140516281,0.3233191913893718,0.18203466547480862,0.3854222893714905,0.3343725078063076,9214.338830837423,2381.2384272135328,4736.601145578896,2043.4063558368682,0.30430510945044204,0.3184471261734927,1969.163355084283,7871.565049831477,7674.732216468093,0.25934260306028883,0.32623104888033033,0.34613088238571016,1694.8827525174277,1247.074176112175,0.21824740177894417,4836.446747161036,16388.59380456072,0.30983934938126306,1454.5292137459346,-0.005418767221271992,3160.9793302234107,0.3689787282624476,587.6192261417934,13520.225652940913,0.269443454351512,0.3851586136366909,1667.4619176387787
